"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"4912","433","Socketed Celt","","Reading Museum,AL.LVI, from Collection of 1st Lord Avebury","france,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon, france","48.33136","-2.38624105","","None","None","None","131","35","35","333","varigated green. mud stained. clay core still in socket","","38","Width: edge 35mm; socket 35mm,Thickness: socket  38mm","","One of a hoard of more than 200","Rough casting, unused: flaw in loop. Good condition.","Evans, J.: Anc. Br. Impl 115, 116, 445, 477,Dechelette, J.: Manuel d'archeologie, ii., App i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24.,de Mortillet, G et A: Musee prehist, 2nd ed, Pl XCVIII, No. 1298","Label: 480 Moussaye. Commune de Plenee-Jugon, Bretagne","Joellen mcGann","http://farm3.staticflickr.com/2869/13306555463_f0a5e6e53e_b.jpg","http://www.flickr.com/photos/MicroPasts/13306555463","superuser",-2.3862,48.3314,"drawB8"
"4913","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass,received by purchase 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon, france","48.33147","-2.38624105","","None","None","None","136","36","36","","rough patina","considerably encrusted","44","Width: socket 36mm; edge 36mm,Thickness: socket 44mm","","One of a hoard of more than 200.","Slightly crushed in on face side.","Evans, J: Anc. Br. Impl. 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App i, 29,Chantre, E: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehis. 2nd Edit, Pl. XCVIII, No. 1298","","Joellen mcGann","http://farm8.staticflickr.com/7082/13306555223_c063475b76_b.jpg","http://www.flickr.com/photos/MicroPasts/13306555223","superuser",-2.3862,48.3315,"drawB8"
"4914","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord,plenee-jugon,la moussaye","plenee jugon, france","48.33130","-2.38594064","","None","None","None","125","36","34","","rough","fairly even","41","Width: edge 34mm; socket 36mm,Thickness: edge 41mm","","One of a hoard of more than 200.","Socket entirely filled with earth.,Below socket are 3 bosses 1 to 3mm high.","Evans, J: Anc. Br. Impl. 115, 116, 445, 477,Dechelette, J.:Manuel d'Archeologie, ii, App i, 29,Chantre, E.: Age du Bronze: iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist., 2nd Edit. Pl. XCVIII, No. 1298","","Joellen mcGann","http://farm8.staticflickr.com/7006/13306555033_4f6d28ca73_b.jpg","http://www.flickr.com/photos/MicroPasts/13306555033","superuser",-2.3859,48.3313,"drawB8"
"4915","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee-jugon, france","48.33136","-2.38632688","","None","None","None","134","38","37","","medium green","","41","Width: edge 37mm; socket 38mm,Thickness: socket 41mm","","One of a hoard of more than 200.","Cast marks show.","Evans, J.: Anc. Br. Impl., 115, 116, 445, 477.,Dechelette, J.: Manuel d'Archeologie, ii, App. i., 29,Chantre, E.: Age du Bronze, iii,110,de Mortillet, G.: Cachettes de l'Age du Bronze en France, [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet G et A: Musee Prehist. 2nd Edit., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm4.staticflickr.com/3810/13306398735_16a9647e0b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306398735","superuser",-2.3863,48.3314,"drawB8"
"4916","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon, france","48.33142","-2.38624105","","None","None","None","136","36","37","","medium green","","39","Width: edge 37mm; socket 36mm,Thickness: socket 39mm","","One of a hoard of more than 200.","Socket is filled with earth.","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm8.staticflickr.com/7001/13306398445_47cf394475_b.jpg","http://www.flickr.com/photos/MicroPasts/13306398445","superuser",-2.3862,48.3314,"drawB8"
"4917","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33153","-2.38649854","","None","None","None","138","42","48","","rough","considerably encrusted","43","Width; edge 48mm; socket 42mm,Thickness: socket 43mm","","One of a hoard of more than 200.","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm8.staticflickr.com/7445/13306552163_6b1cdc2a88_b.jpg","http://www.flickr.com/photos/MicroPasts/13306552163","superuser",-2.3865,48.3315,"drawB8"
"4918","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,Received by purchase 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33159","-2.38641271","","None","None","None","135","40","38","","medium, with bright green patch below loop","","42","Width: edge 38mm; socket 39.5mm,Thickness: socket 41.5mm","","One of a hoard of more than 200.","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm3.staticflickr.com/2881/13306398035_0c4035a428_b.jpg","http://www.flickr.com/photos/MicroPasts/13306398035","superuser",-2.3864,48.3316,"drawB8"
"4919","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33136","-2.38606939","","None","None","None","158","44","51","","dark, uneven, patch of bright green on face","lightly encrusted","49","Width: edge 51mm; socket 44mm,Thickness: socket  49mm","","One of a hoard of more than 200.","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm4.staticflickr.com/3749/13306551703_b8e6de5e43_b.jpg","http://www.flickr.com/photos/MicroPasts/13306551703","superuser",-2.3861,48.3314,"drawB8"
"4920","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased by 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33147","-2.38589772","","None","None","None","145","48","49","","uneven with patches of bright green","considerable encrustation","45","Width: edge 49mm; socket 48mm,Thickness: socket 45mm","","One of a hoard of more than 200","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm3.staticflickr.com/2825/13306551543_dc0c8352a0_b.jpg","http://www.flickr.com/photos/MicroPasts/13306551543","superuser",-2.3859,48.3315,"drawB8"
"4921","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33153","-2.38632688","","None","None","None","134","35","35","","medium green, with a lighter patch on one corner","","44","Width: edge 35mm; socket 35mm,Thickness: socket  44mm","","One of a hoard of more than 200.","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm8.staticflickr.com/7126/13306551693_1fee0126a1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306551693","superuser",-2.3863,48.3315,"drawB8"
"4922","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,Purchased 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee-jugon","48.33165","-2.38632688","","None","None","None","128","35","33","","dark green. traces of earth.","uneven","39","Width: edge 33mm; socket 34.5mm,Thickness: socket 38.5mm","","One of a hoard of more than 200.","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm4.staticflickr.com/3689/13306759034_20fc2facb5_b.jpg","http://www.flickr.com/photos/MicroPasts/13306759034","superuser",-2.3863,48.3317,"drawB8"
"4923","433","Socketed Celt","","Peabody Museum, Harvard University, Cambridge, Mass., 3326, , Receive by purchase 1868 collected by G. de Martillet","france, cotes du nord, plenee-jugon, moussaye","plenee-jugon, france","48.36467","-2.39954480","","None","None","None","151","46","48","","colour of patina, mottled iron merging into a dirty green near the edge","","44","Width: edge 48; socket 46, , Thickness: socket 44","","One of a hoard of more than 200.","","Evans, J.: Anc. Br. impe. 115, 116, 445, 477., , Dechelette, J.: Manuel d'archeologee. ii. app. i.29., , Chantre, E. Age du bronze iii.110, , Mortillet, G. de: Cachettes de l'age du bronze en France [Bull. de la Societe d'anthropologie de Paris (1894) 306], , Materiaux (1868) 24., , Mortillet, G. de & A. de: Musee prehist 2nd Ed. Pl. XC. VIII. No. 1298","","Joellen mcGann","http://farm4.staticflickr.com/3673/13306551003_7e0a64e4c1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306551003","superuser",-2.3995,48.3647,"drawB8"
"4924","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,Purchased 1868,Collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33139","-2.38606939","","None","None","None","135","38","37","","","uneven patina with very dark patch and traces of earth","44","Width: edge 37mm; socket 37.5mm,Thickness: socket 43.5mm","","One of a hoard of more than 200","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm8.staticflickr.com/7320/13306550693_5a4709ca68_b.jpg","http://www.flickr.com/photos/MicroPasts/13306550693","superuser",-2.3861,48.3314,"drawB8"
"4925","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,Received by purchase 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee-jugon","48.33116","-2.38602647","","None","None","None","126","33","33","","medium patina with worn parts","","38","Width: edge 33mm; socket 33mm,Thickness: socket 38mm","","One of a hoard of more than 200.","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm3.staticflickr.com/2873/13306550403_f5cf7c82c7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306550403","superuser",-2.386,48.3312,"drawB8"
"4926","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,purchased 1868,Collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee-jugon","48.33119","-2.38598356","","None","None","None","152","48","50","","mottled dark green and olive","with some slight incrustration","49","Width: edge 50mm; socket 48mm,Thickness: socket 49mm","","One of a hoard more than 200","","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm4.staticflickr.com/3694/13306758084_f0966ced88_b.jpg","http://www.flickr.com/photos/MicroPasts/13306758084","superuser",-2.386,48.3312,"drawB8"
"4927","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3326,Received by purchase 1868,collected by G. de Mortillet","france,brittany,cotes du nord (cotes d'armor),plenee-jugon,la moussaye","plenee jugon","48.33133","-2.38585481","","None","None","None","124","35","35","","dark, with some hardened earth and bright coloured green","uneven","38","Width: edge 35mm; socket 35mm,Thickness: socket 38mm","","One of a hoard of more than 200","Edge is roughly finished: the specimen is entirely filled with earth","Evans, J.: Anc.Br. Impl., 115, 116, 445, 477,Dechelette, J.: Manuel d'Archeologie, ii, App. i, 29,Chantre, E.: Age du Bronze, iii, 110,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Materiaux (1868) 24,de Mortillet, G et A: Musee Prehist. 2nd Ed., Pl. XCVIII, No. 1298.","","Joellen mcGann","http://farm4.staticflickr.com/3741/13306758264_b4e6133468_b.jpg","http://www.flickr.com/photos/MicroPasts/13306758264","superuser",-2.3859,48.3313,"drawB8"
"4928","433","Socketed Celt","","Herts County Museum, St. Albans","france,eure et loir,chartres","chartres, france","48.45202","1.48618123","","None","None","None","76","19","26","64","No patina","rough - dark green","23","Length: 75.5mm,Width: edge 26mm; socket 18.5mm,Thickness: socket 22.5mm,Weight: 63.78 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2820/13306549803_539b0f3778_b.jpg","http://www.flickr.com/photos/MicroPasts/13306549803","superuser",1.4862,48.452,"drawB8"
"4929","433","Socketed Celt","","Herts County Museum, St. Albans","france,eure et loir,chartres","chartres, france","48.44792","1.50540730","","None","None","None","131","34","34","284","green","rough","42","Width: edge 34mm; socket 34mm,Thickness: socket 42mm,Weight: 283.5 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7371/13306549393_275662c4aa_b.jpg","http://www.flickr.com/photos/MicroPasts/13306549393","superuser",1.5054,48.4479,"drawB8"
"4930","433","Socketed Celt","","Reading Museum, AL.LVII, donor Lord Avebury","france; eure et loire; chateaudun","chateaudun, france","48.19066","1.21098294","","None","None","None","73","35","43","117","pale olive green. flaked in places, showing blue green","badly creased by socket","26","Width: edge 43; socket 35, , Thickness: socket 26, , Weight: 116.93 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2878/13306549203_ec6701cf95_b.jpg","http://www.flickr.com/photos/MicroPasts/13306549203","superuser",1.211,48.1907,"drawB8"
"4931","433","Socketed Celt","","Borough of Newbury Museum,Purchased in Paris and given by Mr. D.G.S. Crawford","france,languedoc-rouissillon,gard,nimes","nimes, france","43.83742","4.36006870","","None","None","None","78","22","28","","green patina","slightly pitted","","Width: edge 28mm; socket 22mm","","","Socket chipped; one face burst in casting; mould seams clear.","","","Joellen mcGann","http://farm8.staticflickr.com/7438/13306548943_0d1e973331_b.jpg","http://www.flickr.com/photos/MicroPasts/13306548943","superuser",4.3601,43.8374,"drawB8"
"4932","433","Socketed Celt","","Farnham Museum, Dorset","france,aquitaine,gironde,bordeaux","bordeaux, france","44.84122","-0.58003640","","None","None","None","128","22","35","170","green","rough","30","Width: edge 35mm; socket 22mm,Thickness: socket  30mm,Weight: 170.1 gms","","","edge indented","","","Joellen mcGann","http://farm8.staticflickr.com/7123/13306548713_74318e2cd4_b.jpg","http://www.flickr.com/photos/MicroPasts/13306548713","superuser",-0.58,44.8412,"drawB8"
"4933","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3340,Purchased 1868,collected by G. de Mortillet","france,rhone-alpes,haute savoie,reignier-esery","reignier-esery, france","46.13628","6.26894573","","None","None","None","122","39","49","","dark green, except on face, which shows original bronze, nearly all over on that side of the specimen.","smooth and polished","38","Width: edge 49mm; socket 39mm,Thickness: socket 38mm","","One of a hoard weighing 5 kilograms.","","Dechelette, J.: Manuel d'Archeologie, ii, App. i. 94,Chantre, E.: Age du Bronze, iii. 116, 188,de Mortillet, G.: Cachettes de l'Age du Bronze en France [Bull. de la Societe d'Anthropologie de Paris (1894) 306],Revon, L.: La Haute-Savoie Avant les Romaines [Rev. Savoisienne, 1876, 47]","","Joellen mcGann","http://farm4.staticflickr.com/3811/13306548483_edcd1a427a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306548483","superuser",6.2689,46.1363,"drawB8"
"4934","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge,, Mass.,3340,Received by purchase 1868,collected by G. de Mortillet","france,rhone-alpes,haute-savoie,reignier-esery","reignier-esery","46.13628","6.26894573","","None","None","None","135","38","43","","light green with large polished patch on reverse","","42","Width: edge 43mm; socket 38mm,Thickness: socket 42mm","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7054/13306756254_b8145bf112_b.jpg","http://www.flickr.com/photos/MicroPasts/13306756254","superuser",6.2689,46.1363,"drawB8"
"4935","433","Socketed Celt","","Wellington College Museum","france, indre-loire, tours","tours, france","49.33177","-1.29855409","","None","None","None","67","19","23","69","greenish black, slightly mottled with dirty brown","Slight ridge with curved collars running around mouth. Socket end considerably battered about.","24","Width: edge 23; socket 19, , Thickness: socket 24, , Weight: 68.9 grams","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2838/13306394265_f5ed62df37_b.jpg","http://www.flickr.com/photos/MicroPasts/13306394265","superuser",-1.2986,49.3318,"drawB8"
"4936","433","Socketed Celt","","Charterhouse Museum","france,rhone-alpes,isere,st. quentin-fallavier","st. quentin-fallavier, france","45.63372","5.11050342","","None","None","None","77","16","26","79","dark green","","21","Width: edge 26mm; socket 16mm,Thickness: socket 21mm","","","In good condition.","","","Joellen mcGann","http://farm8.staticflickr.com/7068/13306393895_fc3056e3d5_b.jpg","http://www.flickr.com/photos/MicroPasts/13306393895","superuser",5.1105,45.6337,"drawB8"
"4937","433","Socketed Celt","","Ethnological Museum,Cambridge,Read,Gift,1298","france,ile de france,paris(near)","paris","48.85651","2.35213340","","None","None","None","79","20","27","78","no patina","rough, dull green","23","Width: edge 26.5mm; socket 19.5mm,Thickness: socket 23mm,Weight 22.96 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2858/13306547623_86948fa7f2_b.jpg","http://www.flickr.com/photos/MicroPasts/13306547623","superuser",2.3521,48.8565,"drawB8"
"4938","433","Socketed Celt","","Manchester Museum,E. Collection Dawkins,P2660","france,midi-pyrenees,haute-garonne,st. laurent","haute garonne, france","43.32720","0.79994599","","None","None","None","48","21","15","14","green patina mostly of light shades (this is rather chipped)","smooth. Traces of light earth all over it.","18","Site: appears to be St. Laurent in Haute Garonne, Midi-Pyrenees.,Width: edge 14mm; socket and loop 21mm,Thickness: socket 18.25mm,Weight: 14.2 gms","","","Well preserved. The cast marks show. Edge is unsharpened.","","","Joellen mcGann","http://farm8.staticflickr.com/7307/13306393355_3872cf7013_b.jpg","http://www.flickr.com/photos/MicroPasts/13306393355","superuser",0.7999,43.3272,"drawB8"
"4939","433","Socketed Celt","","Pitt Rivers Museum, Oxford,P.R.1514","france,bourgogne,saone et loire,macon","macon, france","46.30938","4.82890171","","None","None","None","54","30","56","","","Clean and smooth.","14","Width:edge 56mm; socket 30mm,Thickness: socket 14mm","","","Well cast, but a little cracked and broken on upper edge of socket.","","","Joellen mcGann","http://farm4.staticflickr.com/3749/13306393215_66cb7f3278_b.jpg","http://www.flickr.com/photos/MicroPasts/13306393215","superuser",4.8289,46.3094,"drawB8"
"4940","433","","","Manchester Museum, L57, Bought of G.C. Yates","france, oise, beauvais","beauvais, france","51.28383","0.09814451","","None","None","None","75","20","24","85","","smooth with very slight green encrustment over a dark green","24","Width: edge 23.4; socket 19.5, , Thickness: socket 24, , Weight: 85.05 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3828/13306546913_31002b8cb8_b.jpg","http://www.flickr.com/photos/MicroPasts/13306546913","superuser",0.0981,51.2838,"drawB8"
"4941","433","Socketed Celt","","Private, Thos. H. Knowles, 49 Shakespeare Road, Hanwell, W.7.","france, near paris","paris, france","50.71465","0.37459434","","None","None","1866","73","22","24","76","Dark green","","","Width: edge 24; socket 22 x 20, , Weight: 2 2/3 oz. converts to 75.7 grammes","","","Square section","","","Joellen mcGann","http://farm4.staticflickr.com/3792/13306546513_b325c36480_b.jpg","http://www.flickr.com/photos/MicroPasts/13306546513","superuser",0.3746,50.7146,"drawB8"
"4942","433","Socketed Celt","","Blackmoor Museum,17 on face,WB 18 on side","france,nord pas-de-calais,pas de calais,boulogne sur mer,18 may 1857","boulogne sur mer","50.72518","1.61330490","","18","5","1857","74","19","26","80","dark green","","23","Width: edge 26mm; socket 19mm,Thickness: socket 23mm,Weight: 79.95 gms","","","Two indistince pellets on each face.","","","Joellen mcGann","http://farm8.staticflickr.com/7353/13306546313_1f25d168d2_b.jpg","http://www.flickr.com/photos/MicroPasts/13306546313","superuser",1.6133,50.7252,"drawB8"
"4943","433","Socketed Celt","","Blackmoor Museum","france,picardy,somme,abbeville,1866","abbeville, france","50.10594","1.83433030","","None","None","1866","77","18","26","88","dark green","","22","Width: edge 26mm; socket 18mm,Thickness: socket 22mm,Weight: 87.75 gms","","","Not sharpened. Part of clay core remains in socket.","","Another similar specimen from Boulogne.","Joellen mcGann","http://farm8.staticflickr.com/7140/13306754454_3286ae96b0_b.jpg","http://www.flickr.com/photos/MicroPasts/13306754454","superuser",1.8343,50.1059,"drawB8"
"4944","433","Socketed Celt","","Private Collection,Sir William Ridgeway,1923","france,picardy,somme,amiens","amiens, france","49.89417","2.29569510","","None","None","None","71","24","27","92","dark green, shiny","smooth","28","Width: edge 26.5mm; socket 23.5mm,Thickness: socket 28mm,Weight: 92.13 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7009/13306392125_c8ea3e1d10_b.jpg","http://www.flickr.com/photos/MicroPasts/13306392125","superuser",2.2957,49.8942,"drawB8"
"4945","433","Socketed Celt","","Private Collection,F. Ransom Esq.,Hitchin","france,picardy,somme,amiens (near),1884","amiens, france","49.89417","2.29569510","","None","None","1884","72","18","22","79","mostly dark green patina","smooth with slight corrosion. Clay nearly all over the exterior.","23","Width: edge 22mm; socket 17.5mm,Thickness: socket 23mm,Weight: 79.16 gms","","","Socket full of clay. Cast marks plainly showing. Apparently edge has not been sharpened.","","","Joellen mcGann","http://farm3.staticflickr.com/2808/13306753184_be964e1fc6_b.jpg","http://www.flickr.com/photos/MicroPasts/13306753184","superuser",2.2957,49.8942,"drawB8"
"4946","433","Socketed Celt","","Manchester Museum,L45,Bought of G.C. Yates","france,picardy,somme,amiens,st. acheul","amiens, france","49.88438","2.32779578","","None","None","None","126","27","33","164","light green and partly leady green","Mostly matte. Slightly corroded.","37","Width: edge 33mm; socket 27mm,Thickness: socket 37mm","Bronze","","Inside socket at top, is a raised tooth. Unsharpened edge. Cast marks show.","","","Joellen mcGann","http://farm3.staticflickr.com/2814/13306390945_87d2861ae1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306390945","superuser",2.3278,49.8844,"drawB8"
"4947","433","Socketed Celt","","Hull Museum,No. 82","france,picardy,somme,amiens","amiens, france","49.89417","2.29569510","","None","None","None","51","19","22","22","Green","","19","Width: edge 22mm; socket 19mm,Thickness: socket 19mm","Bronze","","","","","Joellen mcGann","http://farm8.staticflickr.com/7099/13306543553_851fc6e0b9_b.jpg","http://www.flickr.com/photos/MicroPasts/13306543553","superuser",2.2957,49.8942,"drawB8"
"4948","433","Socketed Celt","","Hull Museum,No. 76","france,picardy,somme,amiens","amiens, france","49.89417","2.29569510","","None","None","None","72","18","26","65","green","","15","Width: edge 26mm; socket 18mm,Thickness: socket 15mm","","","Plain, well made piece.","","","Joellen mcGann","http://farm8.staticflickr.com/7379/13306750884_f2ea00b183_b.jpg","http://www.flickr.com/photos/MicroPasts/13306750884","superuser",2.2957,49.8942,"drawB8"
"4949","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass.,3333,Received by purchase 1868,collected by G. de Mortillet","france,picardy,somme","somme, france","49.97089","2.37571756","","None","None","None","80","20","27","","medium patina tending to olive","","23","Width: edge 26.5mm; socket 20mm,Thickness: socket 23mm","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7011/13306542893_33da3375d8_b.jpg","http://www.flickr.com/photos/MicroPasts/13306542893","superuser",2.3757,49.9709,"drawB8"
"4950","433","Socketed Celt","","Peabody Museum, Harvard University, Cambridge, Mass., 3333, Received by purchase 1868, Collected by G. de Mortillet","france, somme","somme, france","50.00620","2.27684061","","None","None","None","74","19","24","","the colour is tending to olive","medium","22","Width: edge 23.5; socket 19, , Thickness: socket 22","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7171/13306542543_0d82262ffa_b.jpg","http://www.flickr.com/photos/MicroPasts/13306542543","superuser",2.2768,50.0062,"drawB8"
